선수명,생년월일,출신교,출신,연도,팀명,타율,경기,타수,득점,안타,2루타,3루타,홈런,루타,타점,도루,도실,볼넷,사구,삼진,병살,실책
계기범,1970년 12월 29일,홍익대,한국,1997,현대,0.222,7,9,1,2,0,0,0,2,0,0,0,0,0,6,0,0
고광수,1963년 07월 19일,일본 법정대,일본,1986,청보,0,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
고광수,1963년 07월 19일,일본 법정대,일본,1987,청보,0.25,6,4,0,1,0,0,0,1,1,0,0,1,0,1,0,0
고기성,1970년 06월 27일,동아대,한국,1993,빙그레,0.214,77,131,13,28,7,0,1,38,13,3,1,7,1,33,3,0
고기성,1970년 06월 27일,동아대,한국,1994,한화,0.232,84,138,14,32,4,1,0,38,11,2,0,12,1,29,2,0
고기성,1970년 06월 27일,동아대,한국,1995,한화,0.206,50,34,7,7,1,1,1,13,3,1,3,8,0,9,0,0
고기성,1970년 06월 27일,동아대,한국,1996,한화,0.136,25,22,2,3,0,0,1,6,1,0,0,3,1,6,0,1
고기성,1970년 06월 27일,동아대,한국,1997,한화,0.167,8,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0
고기성,1970년 06월 27일,동아대,한국,1998,한화,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
고승훈,1969년 01월 21일,성균관대,한국,1991,쌍방울,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0
고원부,1962년 04월 17일,일본 중경고,일본,1986,빙그레,0.245,84,310,27,76,13,3,3,104,33,13,10,40,2,29,7,4
고원부,1962년 04월 17일,일본 중경고,일본,1987,빙그레,0.324,104,380,51,123,14,1,7,160,51,14,7,53,2,21,11,3
고원부,1962년 04월 17일,일본 중경고,일본,1988,빙그레,0.277,98,321,44,89,13,1,9,131,50,10,1,29,6,17,14,2
고원부,1962년 04월 17일,일본 중경고,일본,1989,빙그레,0.327,109,342,51,112,16,2,6,150,45,5,8,45,2,32,11,7
고원부,1962년 04월 17일,일본 중경고,일본,1990,빙그레,0.253,107,288,42,73,13,2,9,117,45,4,4,37,3,34,7,3
고원부,1962년 04월 17일,일본 중경고,일본,1991,빙그레,0.229,39,83,7,19,1,0,1,23,8,0,0,9,1,11,4,2
고원부,1962년 04월 17일,일본 중경고,일본,1992,OB,0.217,53,157,17,34,2,0,2,42,12,6,2,16,0,15,5,2
고정식,1965년 05월 15일,봉천초-배문중-서울고-중앙대-롯데,한국,1988,롯데,0.5,11,16,1,8,0,0,0,8,2,0,0,1,0,3,0,0
고정식,1965년 05월 15일,봉천초-배문중-서울고-중앙대-롯데,한국,1990,롯데,0.17,29,47,3,8,1,0,0,9,1,0,0,3,1,7,3,0
고정식,1965년 05월 15일,봉천초-배문중-서울고-중앙대-롯데,한국,1992,롯데,0.233,23,30,4,7,2,0,0,9,1,0,0,2,0,3,1,0
고정식,1965년 05월 15일,봉천초-배문중-서울고-중앙대-롯데,한국,1993,롯데,0.241,13,29,4,7,1,0,0,8,1,1,0,3,0,4,1,1
고지행,1978년 05월 03일,일본 마노시마고-한화-삼성,일본,2003,삼성,0.281,92,253,38,71,9,0,4,92,27,9,5,20,2,61,8,8
고지행,1978년 05월 03일,일본 마노시마고-한화-삼성,일본,2004,삼성,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
고지행,1978년 05월 03일,일본 마노시마고-한화-삼성,일본,2005,한화,0.231,25,65,5,15,0,0,2,21,8,0,0,1,1,18,1,5
공봉구,1967년 07월 18일,영남대,한국,1991,쌍방울,0.221,48,104,11,23,7,1,0,32,8,2,1,17,0,16,3,3
공유선,1974년 08월 12일,휘문고,한국,1994,OB,0.206,13,34,1,7,1,0,1,11,3,0,0,3,0,9,0,0
공의식,1970년 09월 20일,동국대,한국,1993,태평양,0.168,61,125,15,21,8,1,4,43,13,4,4,23,1,50,1,2
공의식,1970년 09월 20일,동국대,한국,1996,현대,0.214,40,70,8,15,1,1,3,27,8,4,1,8,2,26,2,0
공의식,1970년 09월 20일,동국대,한국,1997,현대,0.202,67,119,12,24,3,0,5,42,21,2,2,17,2,32,3,2
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1990,롯데,0.232,78,177,20,41,8,1,1,54,15,6,3,21,1,31,5,10
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1991,롯데,0.215,81,158,20,34,6,1,3,51,16,3,1,7,8,24,2,5
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1992,롯데,0.286,100,280,30,80,17,3,6,121,40,2,4,20,8,50,8,8
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1993,롯데,0.24,124,379,36,91,23,3,1,123,38,6,3,27,6,64,7,15
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1994,롯데,0.271,126,420,55,114,23,5,12,183,57,25,10,45,13,71,8,19
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1995,롯데,0.264,126,390,60,103,14,6,4,141,50,22,5,52,22,68,5,13
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1996,롯데,0.251,114,299,37,75,18,1,4,107,34,8,3,18,13,67,5,8
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1997,롯데,0.246,79,207,19,51,13,1,1,69,20,9,1,16,3,32,4,8
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1998,롯데,0.245,120,364,42,89,12,2,6,123,42,12,9,38,9,75,9,18
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,1999,롯데,0.214,124,238,28,51,13,2,2,74,21,9,5,16,11,54,3,9
공필성,1967년 11월 11일,제황초-진해남중-마산상고-경성대-롯데,한국,2000,롯데,0.208,112,149,16,31,4,1,1,40,13,4,2,17,0,44,5,6
곽권희,1966년 10월 14일,광주상고-경희대,한국,1988,태평양,0.224,71,147,14,33,6,1,3,50,9,3,2,12,1,28,2,10
곽권희,1966년 10월 14일,광주상고-경희대,한국,1989,태평양,0.258,57,89,14,23,4,0,2,33,14,1,2,10,1,17,3,2
곽권희,1966년 10월 14일,광주상고-경희대,한국,1990,태평양,0.143,26,35,7,5,2,0,0,7,3,0,0,6,0,15,0,0
곽권희,1966년 10월 14일,광주상고-경희대,한국,1992,태평양,0.5,6,4,0,2,0,0,0,2,1,0,0,1,0,0,0,0
곽동열,1955년 05월 10일,동아대,한국,1988,빙그레,0.269,23,26,4,7,1,0,1,11,4,0,0,1,1,7,0,1
곽동열,1955년 05월 10일,동아대,한국,1989,빙그레,0.333,19,21,3,7,2,0,0,9,0,0,0,0,1,3,1,1
곽연수,1967년 03월 18일,보성고-동국대,한국,1989,OB,0.178,25,45,2,8,0,0,0,8,3,0,0,2,0,10,0,0
곽연수,1967년 03월 18일,보성고-동국대,한국,1990,OB,0.219,64,169,16,37,7,2,1,51,15,1,2,17,3,28,5,0
곽연수,1967년 03월 18일,보성고-동국대,한국,1991,OB,0.221,54,122,7,27,5,1,2,40,13,0,0,11,1,19,3,0
곽연수,1967년 03월 18일,보성고-동국대,한국,1992,OB,0.236,88,178,13,42,9,1,5,68,22,0,2,9,3,21,7,0
곽연수,1967년 03월 18일,보성고-동국대,한국,1993,OB,0.173,54,110,9,19,4,0,0,23,6,0,0,8,1,11,2,2
곽연수,1967년 03월 18일,보성고-동국대,한국,1994,OB,0.292,14,24,0,7,2,0,0,9,2,0,0,1,0,5,0,0
곽용섭,1983년 02월 03일,쌍문초-신일중-청원고-삼성-경찰-삼성,한국,2003,삼성,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0
곽용섭,1983년 02월 03일,쌍문초-신일중-청원고-삼성-경찰-삼성,한국,2004,삼성,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
곽용섭,1983년 02월 03일,쌍문초-신일중-청원고-삼성-경찰-삼성,한국,2005,삼성,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
곽용섭,1983년 02월 03일,쌍문초-신일중-청원고-삼성-경찰-삼성,한국,2009,LG,0.2,6,15,0,3,1,0,0,4,0,0,0,1,0,5,0,0
구동환,1963년 03월 07일,충암고,한국,1991,LG,0.25,3,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0
구민호,1977년 03월 11일,경남상고-건국대,한국,2001,삼성,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
구윤,1963년 06월 18일,경북고-중앙대,한국,1986,삼성,0.221,37,68,7,15,5,0,1,23,5,0,1,2,1,15,0,0
구윤,1963년 06월 18일,경북고-중앙대,한국,1987,삼성,0.243,44,70,2,17,1,0,0,18,6,0,1,4,0,13,3,0
구윤,1963년 06월 18일,경북고-중앙대,한국,1988,삼성,0.277,90,242,25,67,14,1,4,95,33,6,8,12,2,55,5,3
구윤,1963년 06월 18일,경북고-중앙대,한국,1989,삼성,0.286,91,290,44,83,19,0,5,117,30,13,10,31,6,72,4,3
구윤,1963년 06월 18일,경북고-중앙대,한국,1990,삼성,0.2,2,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0
구윤,1963년 06월 18일,경북고-중앙대,한국,1991,삼성,0.273,7,11,2,3,1,0,0,4,1,0,0,1,0,2,0,0
구윤,1963년 06월 18일,경북고-중앙대,한국,1992,삼성,0.272,36,81,3,22,5,0,1,30,10,0,1,6,0,22,0,1
구윤,1963년 06월 18일,경북고-중앙대,한국,1993,태평양,0.125,60,128,7,16,3,1,0,21,11,0,1,10,1,53,1,4
구윤,1963년 06월 18일,경북고-중앙대,한국,1994,태평양,0.211,32,76,11,16,1,0,2,23,8,1,1,9,4,27,0,1
구재서,1963년 08월 15일,신일고,한국,1982,OB,0.333,16,3,10,1,0,0,0,1,0,1,1,0,0,0,0,0
구재서,1963년 08월 15일,신일고,한국,1983,OB,0,35,8,14,0,0,0,0,0,0,3,2,1,0,2,0,0
구재서,1963년 08월 15일,신일고,한국,1984,OB,0.143,36,7,22,1,1,0,0,2,2,1,3,1,1,2,0,0
구재서,1963년 08월 15일,신일고,한국,1985,OB,0.222,71,9,12,2,0,0,0,2,0,5,1,0,0,0,0,1
구재서,1963년 08월 15일,신일고,한국,1988,OB,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
구재서,1963년 08월 15일,신일고,한국,1989,OB,0,8,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1982,OB,0.308,76,266,45,82,11,5,3,112,25,9,5,35,8,32,3,11
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1983,OB,0.279,66,219,39,61,8,4,4,89,27,4,3,21,8,36,5,8
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1984,OB,0.229,81,240,21,55,9,0,1,67,23,15,7,31,4,38,6,10
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1985,OB,0.235,94,264,35,62,9,0,2,77,21,17,5,42,8,41,3,8
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1986,OB,0.205,54,78,11,16,1,1,1,22,6,0,3,10,2,16,0,4
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1987,OB,0.218,95,156,16,34,2,0,2,42,18,4,2,14,0,28,4,9
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1988,OB,0.221,72,113,31,25,2,0,3,36,12,5,2,27,0,28,0,7
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1989,OB,0.226,63,106,11,24,7,0,0,31,10,4,3,16,2,24,0,1
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1990,OB,0.289,35,76,9,22,4,1,1,31,9,4,0,9,2,11,0,4
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1991,OB,0.201,90,154,16,31,4,3,1,44,8,3,2,16,1,32,3,5
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1992,OB,0.23,98,187,31,43,4,2,4,63,18,9,4,22,0,43,6,6
구천서,1963년 08월 15일,옥산초-경운중-신일고-OB,한국,1993,OB,0,12,5,4,0,0,0,0,0,0,1,1,2,0,1,0,0
구한성,1970년 01월 07일,인하대,한국,1992,해태,0.172,59,58,7,10,1,0,1,14,1,0,0,8,2,15,0,2
구한성,1970년 01월 07일,인하대,한국,1994,해태,0.214,14,14,2,3,0,0,0,3,1,0,0,2,1,3,0,0
구한성,1970년 01월 07일,인하대,한국,1995,해태,0.233,45,116,11,27,2,0,4,41,17,0,0,13,0,21,3,4
구한성,1970년 01월 07일,인하대,한국,1996,해태,0.083,17,24,1,2,0,0,1,5,1,0,0,3,1,7,0,1
구한성,1970년 01월 07일,인하대,한국,1997,쌍방울,0.188,23,16,6,3,1,0,0,4,1,1,0,0,0,3,0,0
구한성,1970년 01월 07일,인하대,한국,1998,쌍방울,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
권도영,1981년 02월 11일,본리초-대구중-대구상고-고려대-현대-상무-현대,한국,2007,현대,0.222,7,9,1,2,1,0,0,3,0,0,0,1,0,0,0,1
권도영,1981년 02월 11일,본리초-대구중-대구상고-고려대-현대-상무-현대,한국,2008,우리,0.221,84,136,18,30,6,1,1,41,9,0,1,10,1,31,3,3
권도영,1981년 02월 11일,본리초-대구중-대구상고-고려대-현대-상무-현대,한국,2009,히어로즈,0.283,38,53,3,15,3,0,0,18,5,1,0,6,2,13,1,0
권도영,1981년 02월 11일,본리초-대구중-대구상고-고려대-현대-상무-현대,한국,2010,넥센,0.246,37,61,7,15,3,0,0,18,4,0,1,7,0,15,1,0
권두조,1951년 06월 10일,부산중앙초-부산동성중-경남상고-중앙대-롯데-삼미-청보,한국,1982,롯데,0.223,80,265,40,59,15,1,0,76,35,7,9,36,7,27,7,16
권두조,1951년 06월 10일,부산중앙초-부산동성중-경남상고-중앙대-롯데-삼미-청보,한국,1983,롯데,0.168,81,179,21,30,5,2,0,39,10,1,5,10,0,17,3,11
권두조,1951년 06월 10일,부산중앙초-부산동성중-경남상고-중앙대-롯데-삼미-청보,한국,1984,삼미,0.267,100,363,38,97,10,2,1,114,25,3,2,36,3,36,8,13
권두조,1951년 06월 10일,부산중앙초-부산동성중-경남상고-중앙대-롯데-삼미-청보,한국,1985,청보,0.237,110,299,21,71,12,2,0,87,19,8,4,30,6,30,9,25
권두조,1951년 06월 10일,부산중앙초-부산동성중-경남상고-중앙대-롯데-삼미-청보,한국,1986,청보,0.162,108,303,14,49,6,1,0,57,11,2,3,27,3,33,5,17
권두조,1951년 06월 10일,부산중앙초-부산동성중-경남상고-중앙대-롯데-삼미-청보,한국,1987,청보,0.237,108,194,15,46,5,1,0,53,12,3,8,18,2,16,3,15
권민성,1981년 05월 31일,광주제일고-대불대,한국,2005,롯데,0.231,10,13,0,3,2,0,0,5,3,0,0,0,1,5,0,0
권영근,1981년 11월 16일,덕수정보고-건국대,한국,2004,한화,0.4,5,5,1,2,1,0,0,3,1,0,0,0,0,1,0,0
권영근,1981년 11월 16일,덕수정보고-건국대,한국,2005,한화,0.5,7,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0
권영준,1986년 06월 04일,달북초-사직중-부산고-고려대-롯데-경찰,한국,2012,롯데,0.231,11,13,2,3,0,0,0,3,0,0,0,0,1,6,0,0
권영진,1984년 11월 18일,옥산초(삼성리틀)-대구중-대구고-연세대-SK-경찰,한국,2008,SK,0.171,31,35,1,6,0,0,1,9,3,0,0,1,0,5,1,1
권영진,1984년 11월 18일,옥산초(삼성리틀)-대구중-대구고-연세대-SK-경찰,한국,2009,SK,0.333,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
권영진,1984년 11월 18일,옥산초(삼성리틀)-대구중-대구고-연세대-SK-경찰,한국,2012,SK,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
권오성,1970년 10월 26일,신일고-고려대-상무,한국,1996,해태,0,7,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0
권오성,1970년 10월 26일,신일고-고려대-상무,한국,1997,해태,0.228,47,79,7,18,2,0,0,20,11,0,0,6,4,23,0,2
권오성,1970년 10월 26일,신일고-고려대-상무,한국,1998,해태,0.186,28,43,1,8,2,0,1,13,3,0,0,4,1,8,2,0
권오성,1970년 10월 26일,신일고-고려대-상무,한국,1999,해태,0.148,37,54,5,8,1,0,1,12,5,0,0,4,2,18,2,1
권오영,1970년 08월 15일,경북고-연세대-한국화장품-상무,한국,1996,한화,0.18,34,61,5,11,1,0,1,15,8,0,0,1,1,16,1,1
권오영,1970년 08월 15일,경북고-연세대-한국화장품-상무,한국,1999,한화,0.2,6,5,1,1,1,0,0,2,1,0,0,0,0,3,0,0
권오현,1978년 03월 12일,신일고-성균관대,한국,2001,롯데,0.111,20,18,2,2,0,1,0,4,0,0,1,0,0,5,0,0
권오현,1978년 03월 12일,신일고-성균관대,한국,2002,롯데,0.176,45,74,4,13,6,0,0,19,1,4,0,5,4,22,0,1
권오현,1978년 03월 12일,신일고-성균관대,한국,2003,롯데,0.212,38,52,11,11,4,0,1,18,2,2,1,1,3,15,3,0
권윤민,1979년 01월 22일,석천초-동인천중-동산고-인하대,한국,2007,KIA,0.263,11,19,0,5,0,1,0,7,0,0,0,0,1,4,2,0
권재광,1971년 04월 27일,동아대,한국,1993,롯데,0.148,21,27,2,4,1,0,0,5,1,0,0,2,0,8,0,1
권재광,1971년 04월 27일,동아대,한국,1994,롯데,0.1,18,30,2,3,1,0,0,4,1,0,0,1,0,7,1,0
권재광,1971년 04월 27일,동아대,한국,1995,롯데,0.167,10,18,2,3,0,0,1,6,3,1,0,2,1,6,0,0
권재광,1971년 04월 27일,동아대,한국,1996,롯데,0.16,15,25,2,4,0,0,0,4,3,0,0,1,0,5,0,0
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1990,태평양,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1991,태평양,0.125,7,8,0,1,1,0,0,2,1,0,0,0,0,1,0,0
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1992,태평양,0.265,46,102,11,27,6,1,1,38,1,0,0,1,0,0,0,0
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1993,태평양,0.222,47,135,13,30,6,0,3,45,13,2,0,5,0,38,6,12
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1994,태평양,0.297,54,111,14,33,7,0,1,43,15,1,2,8,0,32,3,4
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1995,태평양,0.306,110,395,40,121,16,3,6,161,34,14,6,17,1,63,9,12
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1996,현대,0.206,84,253,15,52,13,0,2,71,23,4,8,22,1,44,5,15
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1997,현대,0.245,75,212,19,52,7,0,2,65,25,1,1,17,2,35,13,10
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1998,현대,0.26,25,50,8,13,2,1,2,23,10,1,0,4,0,11,1,5
권준헌,1971년 12월 01일,백산초-신월중-광영고-태평양-현대,한국,1999,현대,0.173,22,52,7,9,1,0,0,10,5,2,1,6,0,10,0,5
금광옥,1956년 12월 19일,창영초-동산중-동산고-삼미-청보-태평양,한국,1982,삼미,0.27,77,263,38,71,12,3,9,116,37,2,4,39,1,30,3,11
금광옥,1956년 12월 19일,창영초-동산중-동산고-삼미-청보-태평양,한국,1983,삼미,0.222,59,194,11,43,1,1,2,52,13,0,1,17,1,34,5,0
금광옥,1956년 12월 19일,창영초-동산중-동산고-삼미-청보-태평양,한국,1984,삼미,0.179,58,190,16,34,9,0,6,61,18,0,0,7,1,37,4,1
금광옥,1956년 12월 19일,창영초-동산중-동산고-삼미-청보-태평양,한국,1985,청보,0.291,73,247,29,72,14,0,9,113,36,1,1,20,1,35,4,1
금광옥,1956년 12월 19일,창영초-동산중-동산고-삼미-청보-태평양,한국,1986,청보,0.157,71,121,10,19,4,0,2,29,10,1,0,13,4,19,4,1
금광옥,1956년 12월 19일,창영초-동산중-동산고-삼미-청보-태평양,한국,1987,청보,0.204,39,54,5,11,3,0,0,14,3,2,0,2,0,10,1,0
금광옥,1956년 12월 19일,창영초-동산중-동산고-삼미-청보-태평양,한국,1988,태평양,0.242,36,95,4,23,4,0,1,30,8,0,2,7,0,4,1,4
길랑균,1968년 10월 14일,경기고,한국,1994,OB,0.167,8,6,1,1,0,0,0,1,0,0,0,0,0,3,0,0
길홍규,1965년 03월 31일,신일고-고려대,한국,1988,OB,0.333,8,9,1,3,0,0,1,6,1,1,0,1,0,2,0,0
길홍규,1965년 03월 31일,신일고-고려대,한국,1989,OB,0.257,17,35,4,9,0,0,1,12,7,0,0,1,0,8,1,1
길홍규,1965년 03월 31일,신일고-고려대,한국,1990,OB,0.22,34,59,3,13,2,0,0,15,5,0,0,6,0,7,3,1
길홍규,1965년 03월 31일,신일고-고려대,한국,1991,OB,0.292,52,65,6,19,2,0,0,21,6,0,1,4,0,8,2,2
길홍규,1965년 03월 31일,신일고-고려대,한국,1992,OB,0.321,33,56,8,18,2,0,1,23,6,1,0,9,0,12,1,0
길홍규,1965년 03월 31일,신일고-고려대,한국,1993,OB,0.237,30,38,2,9,1,0,0,10,4,0,0,1,0,8,3,0
길홍규,1965년 03월 31일,신일고-고려대,한국,1994,쌍방울,0.273,103,205,18,56,7,0,1,66,24,5,4,14,1,32,7,1
길홍규,1965년 03월 31일,신일고-고려대,한국,1995,쌍방울,0.225,28,40,5,9,0,0,2,15,5,0,1,4,0,6,2,0
길홍규,1965년 03월 31일,신일고-고려대,한국,1996,쌍방울,0.167,59,84,8,14,3,0,2,23,8,1,0,10,0,14,7,0
김갑중,1970년 08월 15일,광주진흥고-한양대-태평양,한국,1993,태평양,0.259,29,85,3,22,2,2,0,28,4,2,2,5,1,13,2,2
김갑중,1970년 08월 15일,광주진흥고-한양대-태평양,한국,1994,태평양,0.242,81,149,17,36,9,1,1,50,10,1,2,7,1,32,5,5
김갑중,1970년 08월 15일,광주진흥고-한양대-태평양,한국,1996,현대,0.667,3,3,1,2,0,0,0,2,1,0,1,0,0,1,0,0
김갑중,1970년 08월 15일,광주진흥고-한양대-태평양,한국,1997,현대,0.257,58,101,14,26,4,0,1,33,15,1,3,6,3,14,6,3
김갑중,1970년 08월 15일,광주진흥고-한양대-태평양,한국,1999,쌍방울,0.222,52,99,7,22,5,1,2,35,11,2,1,7,0,19,2,2
김건우,1963년 08월 30일,선린상고-한양대-MBC-LG,한국,1989,MBC,0.147,10,34,2,5,2,0,0,7,3,0,0,1,0,8,0,0
김건우,1963년 08월 30일,선린상고-한양대-MBC-LG,한국,1992,LG,0.276,54,196,28,54,8,1,8,88,30,2,0,16,0,31,5,7
김건우,1963년 08월 30일,선린상고-한양대-MBC-LG,한국,1993,LG,0.253,86,229,20,58,8,0,5,81,27,1,0,17,1,47,5,0
김경갑,1960년 02월 01일,충암고-영남대,한국,1986,청보,0.261,67,134,10,35,4,0,4,51,49,1,0,16,0,24,3,6
김경갑,1960년 02월 01일,충암고-영남대,한국,1987,청보,0.178,38,45,4,8,1,0,2,15,7,0,0,3,0,8,1,2
김경기,1968년 04월 05일,한양초-상인천중-인천고-고려대-태평양-현대-SK,한국,1990,태평양,0.285,120,414,50,118,29,1,10,179,68,7,5,50,6,37,17,7
김경기,1968년 04월 05일,한양초-상인천중-인천고-고려대-태평양-현대-SK,한국,1991,태평양,0.291,109,392,42,114,25,4,8,171,59,5,6,30,3,39,7,7
김경기,1968년 04월 05일,한양초-상인천중-인천고-고려대-태평양-현대-SK,한국,1992,태평양,0.254,126,465,57,118,21,2,21,206,65,1,3,39,2,62,12,7
김경기,1968년 04월 05일,한양초-상인천중-인천고-고려대-태평양-현대-SK,한국,1993,태평양,0.28,86,318,28,89,14,0,8,127,49,2,2,27,4,37,15,5
김경기,1968년 04월 05일,한양초-상인천중-인천고-고려대-태평양-현대-SK,한국,1994,태평양,0.277,124,433,68,120,19,3,23,214,70,3,2,56,7,68,9,7
김경기,1968년 04월 05일,한양초-상인천중-인천고-고려대-태평양-현대-SK,한국,1995,태평양,0.295,96,356,52,105,19,1,12,162,46,4,1,38,4,51,5,4
김경기,1968년 04월 05일,한양초-상인천중-인천고-고려대-태평양-현대-SK,한국,1996,현대,0.274,115,412,54,113,16,1,20,191,64,6,4,50,7,82,6,8
